Source node name,Source node type,Relationship type,Target node type,Target node name
DB00927,DRUG,TREAT,DISEASE,C2697368
DB00949,DRUG,TREAT,DISEASE,C0014544
DB00949,DRUG,TREAT,DISEASE,C0234533
DB00949,DRUG,TREAT,DISEASE,C0238111
DB00949,DRUG,TREAT,DISEASE,C0751495
DB01023,DRUG,TREAT,DISEASE,C0002962
DB01023,DRUG,TREAT,DISEASE,C0011849
DB01023,DRUG,TREAT,DISEASE,C0011881
DB01023,DRUG,TREAT,DISEASE,C0017574
DB01023,DRUG,TREAT,DISEASE,C0018801
DB01023,DRUG,TREAT,DISEASE,C0020473
DB01023,DRUG,TREAT,DISEASE,C0020538
DB01023,DRUG,TREAT,DISEASE,C0020649
DB01023,DRUG,TREAT,DISEASE,C0027051
DB01023,DRUG,TREAT,DISEASE,C0085580
DB01039,DRUG,TREAT,DISEASE,C0007273
DB01039,DRUG,TREAT,DISEASE,C0010068
DB01039,DRUG,TREAT,DISEASE,C0011849
DB01039,DRUG,TREAT,DISEASE,C0011860
DB01039,DRUG,TREAT,DISEASE,C0011884
DB01039,DRUG,TREAT,DISEASE,C0018799
DB01039,DRUG,TREAT,DISEASE,C0020443
DB01039,DRUG,TREAT,DISEASE,C0020473
DB01039,DRUG,TREAT,DISEASE,C0020476
DB01039,DRUG,TREAT,DISEASE,C0020480
DB01039,DRUG,TREAT,DISEASE,C0020557
DB01039,DRUG,TREAT,DISEASE,C0020676
DB01039,DRUG,TREAT,DISEASE,C0023817
DB01039,DRUG,TREAT,DISEASE,C0028754
DB01039,DRUG,TREAT,DISEASE,C0030305
DB01039,DRUG,TREAT,DISEASE,C0043096
DB01039,DRUG,TREAT,DISEASE,C0085096
DB01039,DRUG,TREAT,DISEASE,C0162871
DB01039,DRUG,TREAT,DISEASE,C0241863
DB01039,DRUG,TREAT,DISEASE,C0242339
DB01039,DRUG,TREAT,DISEASE,C0549399
DB01039,DRUG,TREAT,DISEASE,C0598784
DB01039,DRUG,TREAT,DISEASE,C1565489
DB01039,DRUG,TREAT,DISEASE,C1704436
DB01039,DRUG,TREAT,DISEASE,C2712907
DB00573,DRUG,TREAT,DISEASE,C0003873
DB00573,DRUG,TREAT,DISEASE,C0029408
DB00573,DRUG,TREAT,DISEASE,C0030193
DB00813,DRUG,TREAT,DISEASE,C0003578
DB00813,DRUG,TREAT,DISEASE,C0004936
DB00813,DRUG,TREAT,DISEASE,C0006826
DB00813,DRUG,TREAT,DISEASE,C0010200
DB00813,DRUG,TREAT,DISEASE,C0018681
DB00813,DRUG,TREAT,DISEASE,C0020649
DB00813,DRUG,TREAT,DISEASE,C0026205
DB00813,DRUG,TREAT,DISEASE,C0026837
DB00813,DRUG,TREAT,DISEASE,C0029095
DB00813,DRUG,TREAT,DISEASE,C0030193
DB00813,DRUG,TREAT,DISEASE,C0030201
DB00813,DRUG,TREAT,DISEASE,C0040460
DB00813,DRUG,TREAT,DISEASE,C0079043
DB00813,DRUG,TREAT,DISEASE,C0085762
DB00813,DRUG,TREAT,DISEASE,C0086168
DB00813,DRUG,TREAT,DISEASE,C0149931
DB00813,DRUG,TREAT,DISEASE,C0150055
DB00813,DRUG,TREAT,DISEASE,C0184567
DB00813,DRUG,TREAT,DISEASE,C0221232
DB00813,DRUG,TREAT,DISEASE,C0235063
DB00813,DRUG,TREAT,DISEASE,C0235146
DB00813,DRUG,TREAT,DISEASE,C0333355
DB00813,DRUG,TREAT,DISEASE,C0425946
DB00813,DRUG,TREAT,DISEASE,C0428977
DB00813,DRUG,TREAT,DISEASE,C0520966
DB00813,DRUG,TREAT,DISEASE,C0596240
DB00813,DRUG,TREAT,DISEASE,C0694536
DB00813,DRUG,TREAT,DISEASE,C0740858
DB00813,DRUG,TREAT,DISEASE,C0853946
DB00813,DRUG,TREAT,DISEASE,C0857353
DB00813,DRUG,TREAT,DISEASE,C0948482
DB00813,DRUG,TREAT,DISEASE,C1135120
DB00813,DRUG,TREAT,DISEASE,C1269683
DB00813,DRUG,TREAT,DISEASE,C1739422
DB00813,DRUG,TREAT,DISEASE,C2721580
DB00813,DRUG,TREAT,DISEASE,C3203358
DB00950,DRUG,TREAT,DISEASE,C0018621
DB00950,DRUG,TREAT,DISEASE,C0020517
DB00950,DRUG,TREAT,DISEASE,C0033774
DB00950,DRUG,TREAT,DISEASE,C0035457
DB00950,DRUG,TREAT,DISEASE,C0037383
DB00950,DRUG,TREAT,DISEASE,C0042109
DB00950,DRUG,TREAT,DISEASE,C0221232
DB00950,DRUG,TREAT,DISEASE,C0235195
DB00950,DRUG,TREAT,DISEASE,C0235267
DB00950,DRUG,TREAT,DISEASE,C0423153
DB00950,DRUG,TREAT,DISEASE,C0578870
DB00950,DRUG,TREAT,DISEASE,C1260880
DB00950,DRUG,TREAT,DISEASE,C2607914
DB00950,DRUG,TREAT,DISEASE,C3257803
DB01148,DRUG,TREAT,DISEASE,C0013428
DB01148,DRUG,TREAT,DISEASE,C0021167
DB01148,DRUG,TREAT,DISEASE,C0028734
DB01148,DRUG,TREAT,DISEASE,C0241310
DB00196,DRUG,TREAT,DISEASE,C0001175
DB00196,DRUG,TREAT,DISEASE,C0006826
DB00196,DRUG,TREAT,DISEASE,C0006840
DB00196,DRUG,TREAT,DISEASE,C0006845
DB00196,DRUG,TREAT,DISEASE,C0006852
DB00196,DRUG,TREAT,DISEASE,C0009450
DB00196,DRUG,TREAT,DISEASE,C0010414
DB00196,DRUG,TREAT,DISEASE,C0011630
DB00196,DRUG,TREAT,DISEASE,C0019158
DB00196,DRUG,TREAT,DISEASE,C0021051
DB00196,DRUG,TREAT,DISEASE,C0026946
DB00196,DRUG,TREAT,DISEASE,C0027947
DB00196,DRUG,TREAT,DISEASE,C0031154
DB00196,DRUG,TREAT,DISEASE,C0032285
DB00196,DRUG,TREAT,DISEASE,C0040252
DB00196,DRUG,TREAT,DISEASE,C0040259
DB00196,DRUG,TREAT,DISEASE,C0040262
DB00196,DRUG,TREAT,DISEASE,C0042029
DB00196,DRUG,TREAT,DISEASE,C0085393
DB00196,DRUG,TREAT,DISEASE,C0085436
DB00196,DRUG,TREAT,DISEASE,C0153252
DB00196,DRUG,TREAT,DISEASE,C0239295
DB00196,DRUG,TREAT,DISEASE,C0403723
DB00196,DRUG,TREAT,DISEASE,C0750466
DB00196,DRUG,TREAT,DISEASE,C0857737
DB00196,DRUG,TREAT,DISEASE,C0877445
DB00196,DRUG,TREAT,DISEASE,C0919659
DB00196,DRUG,TREAT,DISEASE,C1384589
DB00196,DRUG,TREAT,DISEASE,C1565489
DB00196,DRUG,TREAT,DISEASE,C1579838
DB01099,DRUG,TREAT,DISEASE,C0006840
DB01099,DRUG,TREAT,DISEASE,C0008582
DB01099,DRUG,TREAT,DISEASE,C0009450
DB01099,DRUG,TREAT,DISEASE,C0010414
DB01099,DRUG,TREAT,DISEASE,C0014118
DB01099,DRUG,TREAT,DISEASE,C0025289
DB01099,DRUG,TREAT,DISEASE,C0036690
DB01099,DRUG,TREAT,DISEASE,C0042029
DB01099,DRUG,TREAT,DISEASE,C0153252
DB01099,DRUG,TREAT,DISEASE,C0876973
DB00623,DRUG,TREAT,DISEASE,C0033975
DB00623,DRUG,TREAT,DISEASE,C0036572
DB00623,DRUG,TREAT,DISEASE,C1565489
DB01205,DRUG,TREAT,DISEASE,C0030319
DB01205,DRUG,TREAT,DISEASE,C0036572
DB01205,DRUG,TREAT,DISEASE,C0087169
DB01205,DRUG,TREAT,DISEASE,C0232815
DB01205,DRUG,TREAT,DISEASE,C0948807
DB01544,DRUG,TREAT,DISEASE,C0917801
DB00544,DRUG,TREAT,DISEASE,C0006079
DB00544,DRUG,TREAT,DISEASE,C0006826
DB00544,DRUG,TREAT,DISEASE,C0007097
DB00544,DRUG,TREAT,DISEASE,C0007114
DB00544,DRUG,TREAT,DISEASE,C0007117
DB00544,DRUG,TREAT,DISEASE,C0007134
DB00544,DRUG,TREAT,DISEASE,C0022593
DB00544,DRUG,TREAT,DISEASE,C0022602
DB00544,DRUG,TREAT,DISEASE,C0302592
DB00544,DRUG,TREAT,DISEASE,C0546837
DB00544,DRUG,TREAT,DISEASE,C0699790
DB00544,DRUG,TREAT,DISEASE,C0862889
DB00544,DRUG,TREAT,DISEASE,C1959620
DB00472,DRUG,TREAT,DISEASE,C0001818
DB00472,DRUG,TREAT,DISEASE,C0002957
DB00472,DRUG,TREAT,DISEASE,C0003467
DB00472,DRUG,TREAT,DISEASE,C0006370
DB00472,DRUG,TREAT,DISEASE,C0008031
DB00472,DRUG,TREAT,DISEASE,C0011570
DB00472,DRUG,TREAT,DISEASE,C0011581
DB00472,DRUG,TREAT,DISEASE,C0012833
DB00472,DRUG,TREAT,DISEASE,C0013146
DB00472,DRUG,TREAT,DISEASE,C0013404
DB00472,DRUG,TREAT,DISEASE,C0015672
DB00472,DRUG,TREAT,DISEASE,C0018379
DB00472,DRUG,TREAT,DISEASE,C0018681
DB00472,DRUG,TREAT,DISEASE,C0022107
DB00472,DRUG,TREAT,DISEASE,C0022658
DB00472,DRUG,TREAT,DISEASE,C0023895
DB00472,DRUG,TREAT,DISEASE,C0024517
DB00472,DRUG,TREAT,DISEASE,C0027497
DB00472,DRUG,TREAT,DISEASE,C0028643
DB00472,DRUG,TREAT,DISEASE,C0028768
DB00472,DRUG,TREAT,DISEASE,C0030252
DB00472,DRUG,TREAT,DISEASE,C0030318
DB00472,DRUG,TREAT,DISEASE,C0030319
DB00472,DRUG,TREAT,DISEASE,C0030554
DB00472,DRUG,TREAT,DISEASE,C0033046
DB00472,DRUG,TREAT,DISEASE,C0038663
DB00472,DRUG,TREAT,DISEASE,C0038990
DB00472,DRUG,TREAT,DISEASE,C0038999
DB00472,DRUG,TREAT,DISEASE,C0040517
DB00472,DRUG,TREAT,DISEASE,C0042963
DB00472,DRUG,TREAT,DISEASE,C0043094
DB00472,DRUG,TREAT,DISEASE,C0085593
DB00472,DRUG,TREAT,DISEASE,C0085631
DB00472,DRUG,TREAT,DISEASE,C0085633
DB00472,DRUG,TREAT,DISEASE,C0086769
DB00472,DRUG,TREAT,DISEASE,C0220870
DB00472,DRUG,TREAT,DISEASE,C0221423
DB00472,DRUG,TREAT,DISEASE,C0231303
DB00472,DRUG,TREAT,DISEASE,C0231528
DB00472,DRUG,TREAT,DISEASE,C0233477
DB00472,DRUG,TREAT,DISEASE,C0233494
DB00472,DRUG,TREAT,DISEASE,C0233633
DB00472,DRUG,TREAT,DISEASE,C0233697
DB00472,DRUG,TREAT,DISEASE,C0234215
DB00472,DRUG,TREAT,DISEASE,C0234369
DB00472,DRUG,TREAT,DISEASE,C0235198
DB00472,DRUG,TREAT,DISEASE,C0235240
DB00472,DRUG,TREAT,DISEASE,C0235295
DB00472,DRUG,TREAT,DISEASE,C0262397
DB00472,DRUG,TREAT,DISEASE,C0344315
DB00472,DRUG,TREAT,DISEASE,C0424000
DB00472,DRUG,TREAT,DISEASE,C0424091
DB00472,DRUG,TREAT,DISEASE,C0520676
DB00472,DRUG,TREAT,DISEASE,C0522179
DB00472,DRUG,TREAT,DISEASE,C0525045
DB00472,DRUG,TREAT,DISEASE,C0546947
DB00472,DRUG,TREAT,DISEASE,C0596170
DB00472,DRUG,TREAT,DISEASE,C0600104
DB00472,DRUG,TREAT,DISEASE,C0600142
DB00472,DRUG,TREAT,DISEASE,C0687133
DB00472,DRUG,TREAT,DISEASE,C0853193
DB00472,DRUG,TREAT,DISEASE,C0855227
DB00472,DRUG,TREAT,DISEASE,C0860654
DB00472,DRUG,TREAT,DISEASE,C0917799
DB00472,DRUG,TREAT,DISEASE,C0917801
DB00472,DRUG,TREAT,DISEASE,C0948807
DB00472,DRUG,TREAT,DISEASE,C1269683
DB00472,DRUG,TREAT,DISEASE,C1291077
DB00472,DRUG,TREAT,DISEASE,C1565489
DB00472,DRUG,TREAT,DISEASE,C2242996
DB00472,DRUG,TREAT,DISEASE,C2267227
DB00690,DRUG,TREAT,DISEASE,C0541798
DB00690,DRUG,TREAT,DISEASE,C0917801
DB00712,DRUG,TREAT,DISEASE,C0003873
DB00712,DRUG,TREAT,DISEASE,C0006444
DB00712,DRUG,TREAT,DISEASE,C0013390
DB00712,DRUG,TREAT,DISEASE,C0021368
DB00712,DRUG,TREAT,DISEASE,C0023518
DB00712,DRUG,TREAT,DISEASE,C0026205
DB00712,DRUG,TREAT,DISEASE,C0029408
DB00712,DRUG,TREAT,DISEASE,C0030193
DB00712,DRUG,TREAT,DISEASE,C0038013
DB00712,DRUG,TREAT,DISEASE,C0039503
DB00712,DRUG,TREAT,DISEASE,C0042401
DB00712,DRUG,TREAT,DISEASE,C0043251
DB00712,DRUG,TREAT,DISEASE,C0234708
DB00499,DRUG,TREAT,DISEASE,C0005001
DB00499,DRUG,TREAT,DISEASE,C0007097
DB00499,DRUG,TREAT,DISEASE,C0376358
DB00499,DRUG,TREAT,DISEASE,C0600139
DB00499,DRUG,TREAT,DISEASE,C0862636
DB00499,DRUG,TREAT,DISEASE,C1384494
DB00176,DRUG,TREAT,DISEASE,C0003467
DB00176,DRUG,TREAT,DISEASE,C0011570
DB00176,DRUG,TREAT,DISEASE,C0011581
DB00176,DRUG,TREAT,DISEASE,C0023895
DB00176,DRUG,TREAT,DISEASE,C0028768
DB00176,DRUG,TREAT,DISEASE,C0031572
DB00176,DRUG,TREAT,DISEASE,C0036572
DB00176,DRUG,TREAT,DISEASE,C0086769
DB00176,DRUG,TREAT,DISEASE,C0231303
DB00176,DRUG,TREAT,DISEASE,C0233697
DB00176,DRUG,TREAT,DISEASE,C0349231
DB00176,DRUG,TREAT,DISEASE,C0458631
DB00176,DRUG,TREAT,DISEASE,C0600104
DB00176,DRUG,TREAT,DISEASE,C1269683
DB00176,DRUG,TREAT,DISEASE,C1565489
DB00983,DRUG,TREAT,DISEASE,C0004096
DB00983,DRUG,TREAT,DISEASE,C0004099
DB00983,DRUG,TREAT,DISEASE,C0006266
DB00983,DRUG,TREAT,DISEASE,C0008677
DB00983,DRUG,TREAT,DISEASE,C0015263
DB00983,DRUG,TREAT,DISEASE,C0024117
DB00983,DRUG,TREAT,DISEASE,C0034067
DB00983,DRUG,TREAT,DISEASE,C0079043
DB00983,DRUG,TREAT,DISEASE,C0421207
DB00983,DRUG,TREAT,DISEASE,C0600260
DB00695,DRUG,TREAT,DISEASE,C0003460
DB00695,DRUG,TREAT,DISEASE,C0006114
DB00695,DRUG,TREAT,DISEASE,C0009450
DB00695,DRUG,TREAT,DISEASE,C0012797
DB00695,DRUG,TREAT,DISEASE,C0013604
DB00695,DRUG,TREAT,DISEASE,C0017667
DB00695,DRUG,TREAT,DISEASE,C0018801
DB00695,DRUG,TREAT,DISEASE,C0018802
DB00695,DRUG,TREAT,DISEASE,C0020517
DB00695,DRUG,TREAT,DISEASE,C0020538
DB00695,DRUG,TREAT,DISEASE,C0020639
DB00695,DRUG,TREAT,DISEASE,C0022346
DB00695,DRUG,TREAT,DISEASE,C0022658
DB00695,DRUG,TREAT,DISEASE,C0022660
DB00695,DRUG,TREAT,DISEASE,C0022661
DB00695,DRUG,TREAT,DISEASE,C0027697
DB00695,DRUG,TREAT,DISEASE,C0027720
DB00695,DRUG,TREAT,DISEASE,C0027726
DB00695,DRUG,TREAT,DISEASE,C0028961
DB00695,DRUG,TREAT,DISEASE,C0155919
DB00695,DRUG,TREAT,DISEASE,C0231441
DB00695,DRUG,TREAT,DISEASE,C0232807
DB00695,DRUG,TREAT,DISEASE,C0268000
DB00695,DRUG,TREAT,DISEASE,C0268732
DB00695,DRUG,TREAT,DISEASE,C0409974
DB00695,DRUG,TREAT,DISEASE,C0857121
DB00695,DRUG,TREAT,DISEASE,C0948429
DB00695,DRUG,TREAT,DISEASE,C1306571
DB00695,DRUG,TREAT,DISEASE,C1565489
DB00695,DRUG,TREAT,DISEASE,C2364010
DB00996,DRUG,TREAT,DISEASE,C0004134
DB00996,DRUG,TREAT,DISEASE,C0011849
DB00996,DRUG,TREAT,DISEASE,C0012833
DB00996,DRUG,TREAT,DISEASE,C0014544
DB00996,DRUG,TREAT,DISEASE,C0014742
DB00996,DRUG,TREAT,DISEASE,C0015672
DB00996,DRUG,TREAT,DISEASE,C0020517
DB00996,DRUG,TREAT,DISEASE,C0027796
DB00996,DRUG,TREAT,DISEASE,C0030193
DB00996,DRUG,TREAT,DISEASE,C0030305
DB00996,DRUG,TREAT,DISEASE,C0032768
DB00996,DRUG,TREAT,DISEASE,C0035258
DB00996,DRUG,TREAT,DISEASE,C0036572
DB00996,DRUG,TREAT,DISEASE,C0038325
DB00996,DRUG,TREAT,DISEASE,C0042024
DB00996,DRUG,TREAT,DISEASE,C0339875
DB00996,DRUG,TREAT,DISEASE,C0494475
DB00996,DRUG,TREAT,DISEASE,C0740447
DB00996,DRUG,TREAT,DISEASE,C0751495
DB00996,DRUG,TREAT,DISEASE,C1565489
DB00996,DRUG,TREAT,DISEASE,C2830004
DB01004,DRUG,TREAT,DISEASE,C0001175
DB01004,DRUG,TREAT,DISEASE,C0006840
DB01004,DRUG,TREAT,DISEASE,C0010823
DB01004,DRUG,TREAT,DISEASE,C0019655
DB01004,DRUG,TREAT,DISEASE,C0027651
DB01004,DRUG,TREAT,DISEASE,C0035333
DB01004,DRUG,TREAT,DISEASE,C0040558
DB01004,DRUG,TREAT,DISEASE,C0085393
DB01004,DRUG,TREAT,DISEASE,C0158945
DB01004,DRUG,TREAT,DISEASE,C0206178
DB01004,DRUG,TREAT,DISEASE,C0271036
DB01004,DRUG,TREAT,DISEASE,C0271053
DB01004,DRUG,TREAT,DISEASE,C0276253
DB01004,DRUG,TREAT,DISEASE,C0858970
DB01004,DRUG,TREAT,DISEASE,C3665888
DB01241,DRUG,TREAT,DISEASE,C0000737
DB01241,DRUG,TREAT,DISEASE,C0010068
DB01241,DRUG,TREAT,DISEASE,C0011849
DB01241,DRUG,TREAT,DISEASE,C0015663
DB01241,DRUG,TREAT,DISEASE,C0020443
DB01241,DRUG,TREAT,DISEASE,C0020473
DB01241,DRUG,TREAT,DISEASE,C0020476
DB01241,DRUG,TREAT,DISEASE,C0020480
DB01241,DRUG,TREAT,DISEASE,C0020481
DB01241,DRUG,TREAT,DISEASE,C0020557
DB01241,DRUG,TREAT,DISEASE,C0020676
DB01241,DRUG,TREAT,DISEASE,C0027051
DB01241,DRUG,TREAT,DISEASE,C0030305
DB01241,DRUG,TREAT,DISEASE,C0043096
DB01241,DRUG,TREAT,DISEASE,C0151691
DB01241,DRUG,TREAT,DISEASE,C0241863
DB01241,DRUG,TREAT,DISEASE,C0242339
DB01241,DRUG,TREAT,DISEASE,C0302314
DB01241,DRUG,TREAT,DISEASE,C0549399
DB01241,DRUG,TREAT,DISEASE,C2712907
DB00798,DRUG,TREAT,DISEASE,C0000817
DB00798,DRUG,TREAT,DISEASE,C0004610
DB00798,DRUG,TREAT,DISEASE,C0004623
DB00798,DRUG,TREAT,DISEASE,C0005741
DB00798,DRUG,TREAT,DISEASE,C0005743
DB00798,DRUG,TREAT,DISEASE,C0009450
DB00798,DRUG,TREAT,DISEASE,C0009763
DB00798,DRUG,TREAT,DISEASE,C0010043
DB00798,DRUG,TREAT,DISEASE,C0010930
DB00798,DRUG,TREAT,DISEASE,C0011616
DB00798,DRUG,TREAT,DISEASE,C0013568
DB00798,DRUG,TREAT,DISEASE,C0013595
DB00798,DRUG,TREAT,DISEASE,C0014118
DB00798,DRUG,TREAT,DISEASE,C0015256
DB00798,DRUG,TREAT,DISEASE,C0015404
DB00798,DRUG,TREAT,DISEASE,C0016436
DB00798,DRUG,TREAT,DISEASE,C0016867
DB00798,DRUG,TREAT,DISEASE,C0021099
DB00798,DRUG,TREAT,DISEASE,C0021400
DB00798,DRUG,TREAT,DISEASE,C0021564
DB00798,DRUG,TREAT,DISEASE,C0022568
DB00798,DRUG,TREAT,DISEASE,C0022573
DB00798,DRUG,TREAT,DISEASE,C0025289
DB00798,DRUG,TREAT,DISEASE,C0030578
DB00798,DRUG,TREAT,DISEASE,C0031154
DB00798,DRUG,TREAT,DISEASE,C0032308
DB00798,DRUG,TREAT,DISEASE,C0035243
DB00798,DRUG,TREAT,DISEASE,C0036508
DB00798,DRUG,TREAT,DISEASE,C0036685
DB00798,DRUG,TREAT,DISEASE,C0036690
DB00798,DRUG,TREAT,DISEASE,C0037274
DB00798,DRUG,TREAT,DISEASE,C0037278
DB00798,DRUG,TREAT,DISEASE,C0037299
DB00798,DRUG,TREAT,DISEASE,C0038160
DB00798,DRUG,TREAT,DISEASE,C0038340
DB00798,DRUG,TREAT,DISEASE,C0038826
DB00798,DRUG,TREAT,DISEASE,C0042029
DB00798,DRUG,TREAT,DISEASE,C0042769
DB00798,DRUG,TREAT,DISEASE,C0043241
DB00798,DRUG,TREAT,DISEASE,C0043246
DB00798,DRUG,TREAT,DISEASE,C0043250
DB00798,DRUG,TREAT,DISEASE,C0085652
DB00798,DRUG,TREAT,DISEASE,C0149777
DB00798,DRUG,TREAT,DISEASE,C0149778
DB00798,DRUG,TREAT,DISEASE,C0152081
DB00798,DRUG,TREAT,DISEASE,C0241060
DB00798,DRUG,TREAT,DISEASE,C0243026
DB00798,DRUG,TREAT,DISEASE,C0263443
DB00798,DRUG,TREAT,DISEASE,C0275524
DB00798,DRUG,TREAT,DISEASE,C0275798
DB00798,DRUG,TREAT,DISEASE,C0442886
DB00798,DRUG,TREAT,DISEASE,C0456103
DB00798,DRUG,TREAT,DISEASE,C0519030
DB00798,DRUG,TREAT,DISEASE,C0549398
DB00798,DRUG,TREAT,DISEASE,C0684256
DB00798,DRUG,TREAT,DISEASE,C1565489
DB01120,DRUG,TREAT,DISEASE,C0011849
DB01120,DRUG,TREAT,DISEASE,C0011860
DB01120,DRUG,TREAT,DISEASE,C0020456
DB01120,DRUG,TREAT,DISEASE,C0022638
DB01120,DRUG,TREAT,DISEASE,C0032175
DB01120,DRUG,TREAT,DISEASE,C0241863
DB00222,DRUG,TREAT,DISEASE,C0009421
DB00222,DRUG,TREAT,DISEASE,C0011849
DB00222,DRUG,TREAT,DISEASE,C0011854
DB00222,DRUG,TREAT,DISEASE,C0011860
DB00222,DRUG,TREAT,DISEASE,C0011880
DB00222,DRUG,TREAT,DISEASE,C0020456
DB00222,DRUG,TREAT,DISEASE,C0020615
DB00222,DRUG,TREAT,DISEASE,C0022658
DB00222,DRUG,TREAT,DISEASE,C0028754
DB00222,DRUG,TREAT,DISEASE,C0035309
DB00222,DRUG,TREAT,DISEASE,C0043096
DB00222,DRUG,TREAT,DISEASE,C0241863
DB00222,DRUG,TREAT,DISEASE,C0442874
DB00222,DRUG,TREAT,DISEASE,C0595883
DB01067,DRUG,TREAT,DISEASE,C0011849
DB01067,DRUG,TREAT,DISEASE,C0011854
DB01067,DRUG,TREAT,DISEASE,C0011860
DB01067,DRUG,TREAT,DISEASE,C0011884
DB01067,DRUG,TREAT,DISEASE,C0020456
DB01067,DRUG,TREAT,DISEASE,C0022638
DB01067,DRUG,TREAT,DISEASE,C0022658
DB01067,DRUG,TREAT,DISEASE,C0028754
DB01067,DRUG,TREAT,DISEASE,C0043096
DB01067,DRUG,TREAT,DISEASE,C0241863
DB01067,DRUG,TREAT,DISEASE,C0442874
DB01067,DRUG,TREAT,DISEASE,C0595883
DB01067,DRUG,TREAT,DISEASE,C2939465
DB01016,DRUG,TREAT,DISEASE,C0011849
DB01016,DRUG,TREAT,DISEASE,C0011860
DB01016,DRUG,TREAT,DISEASE,C0020456
DB01016,DRUG,TREAT,DISEASE,C0022638
DB01016,DRUG,TREAT,DISEASE,C0028754
DB01016,DRUG,TREAT,DISEASE,C0043096
DB01016,DRUG,TREAT,DISEASE,C0241863
DB01016,DRUG,TREAT,DISEASE,C0595883
DB00874,DRUG,TREAT,DISEASE,C0008677
DB00874,DRUG,TREAT,DISEASE,C0010200
DB00874,DRUG,TREAT,DISEASE,C0239134
DB00629,DRUG,TREAT,DISEASE,C0022661
DB01018,DRUG,TREAT,DISEASE,C0020538
DB01018,DRUG,TREAT,DISEASE,C1263846
DB00536,DRUG,TREAT,DISEASE,C0022972
DB00536,DRUG,TREAT,DISEASE,C0026896
DB00536,DRUG,TREAT,DISEASE,C0151786
DB00536,DRUG,TREAT,DISEASE,C0231230
DB00536,DRUG,TREAT,DISEASE,C0262584
DB00536,DRUG,TREAT,DISEASE,C0549225
DB00502,DRUG,TREAT,DISEASE,C0016770
DB00502,DRUG,TREAT,DISEASE,C0033975
DB00502,DRUG,TREAT,DISEASE,C0036337
DB00502,DRUG,TREAT,DISEASE,C0036341
DB00502,DRUG,TREAT,DISEASE,C0040517
DB00502,DRUG,TREAT,DISEASE,C0085633
DB00502,DRUG,TREAT,DISEASE,C0149654
DB00502,DRUG,TREAT,DISEASE,C0233514
DB00502,DRUG,TREAT,DISEASE,C0424295
DB00502,DRUG,TREAT,DISEASE,C0474395
DB00756,DRUG,TREAT,DISEASE,C0009450
DB01275,DRUG,TREAT,DISEASE,C0013537
DB01275,DRUG,TREAT,DISEASE,C0013604
DB01275,DRUG,TREAT,DISEASE,C0018802
DB01275,DRUG,TREAT,DISEASE,C0020538
DB01275,DRUG,TREAT,DISEASE,C0020546
DB01275,DRUG,TREAT,DISEASE,C0020649
DB01275,DRUG,TREAT,DISEASE,C0020651
DB01275,DRUG,TREAT,DISEASE,C0032914
DB01275,DRUG,TREAT,DISEASE,C0038454
DB01275,DRUG,TREAT,DISEASE,C0039231
DB01275,DRUG,TREAT,DISEASE,C0042380
DB01275,DRUG,TREAT,DISEASE,C0085128
DB01275,DRUG,TREAT,DISEASE,C0085580
DB01275,DRUG,TREAT,DISEASE,C0268000
DB01275,DRUG,TREAT,DISEASE,C1328540
DB01275,DRUG,TREAT,DISEASE,C1565489
DB00999,DRUG,TREAT,DISEASE,C0007222
DB00999,DRUG,TREAT,DISEASE,C0013537
DB00999,DRUG,TREAT,DISEASE,C0013604
DB00999,DRUG,TREAT,DISEASE,C0018802
DB00999,DRUG,TREAT,DISEASE,C0020461
DB00999,DRUG,TREAT,DISEASE,C0020538
DB00999,DRUG,TREAT,DISEASE,C0022661
DB00999,DRUG,TREAT,DISEASE,C0023890
DB00999,DRUG,TREAT,DISEASE,C0027726
DB00999,DRUG,TREAT,DISEASE,C0028754
DB00999,DRUG,TREAT,DISEASE,C0032914
DB00999,DRUG,TREAT,DISEASE,C0032961
DB00999,DRUG,TREAT,DISEASE,C0038454
DB00999,DRUG,TREAT,DISEASE,C0085580
DB00999,DRUG,TREAT,DISEASE,C0149721
DB00999,DRUG,TREAT,DISEASE,C0156221
DB00999,DRUG,TREAT,DISEASE,C0232989
DB00999,DRUG,TREAT,DISEASE,C0234215
DB00999,DRUG,TREAT,DISEASE,C0235395
DB00999,DRUG,TREAT,DISEASE,C0235437
DB00999,DRUG,TREAT,DISEASE,C0268000
DB00999,DRUG,TREAT,DISEASE,C0376356
DB00999,DRUG,TREAT,DISEASE,C0546817
DB00999,DRUG,TREAT,DISEASE,C0857121
DB00999,DRUG,TREAT,DISEASE,C1561643
DB00774,DRUG,TREAT,DISEASE,C0013604
DB00774,DRUG,TREAT,DISEASE,C0018802
DB00774,DRUG,TREAT,DISEASE,C0020538
DB00774,DRUG,TREAT,DISEASE,C0022661
DB00774,DRUG,TREAT,DISEASE,C0023890
DB00774,DRUG,TREAT,DISEASE,C0027726
DB00774,DRUG,TREAT,DISEASE,C0156221
DB01611,DRUG,TREAT,DISEASE,C0003873
DB01611,DRUG,TREAT,DISEASE,C0024138
DB01611,DRUG,TREAT,DISEASE,C0024141
DB01611,DRUG,TREAT,DISEASE,C0409974
DB01611,DRUG,TREAT,DISEASE,C0858318
DB01611,DRUG,TREAT,DISEASE,C0858319
DB01611,DRUG,TREAT,DISEASE,C0858320
